product_id,product_name,brand,main_category,sub_category,activity,gender,color,material,closure,fit,price_inr,discount_pct,final_price_inr,rating,rating_count,popularity_score,cushioning,arch_support,breathability,durability,weight_g,heel_drop_mm,sole_type,surface,water_resistant,season,size_range,inventory_units,launch_month,trend_score,style_tag
SH0873,Puma Stride Cross Trainers Red,Puma,Shoes,cross trainers,Training,Men,Red,Canvas,Buckle,Regular,3376,10,3038.4,4.6,511,100,Low,Medium,Medium,High,682,6,Rubber,Trail,No,All Season,8-12,152,4,51,everyday
SH0874,Adidas Move Training Shoes Black,Adidas,Shoes,training shoes,Training,Unisex,Black,Leather,Buckle,Slim,3507,0,3507.0,4.4,53,93,Medium,Medium,Medium,Very High,439,10,Phylon,All-Purpose,No,All Season,7-11,58,12,79,fashion
SH0875,Fila Pro Cross Trainers Navy,Fila,Shoes,cross trainers,Training,Girls,Navy,PU,Lace-Up,Regular,4619,10,4157.1,4.1,91,100,Max,Medium,Low,High,663,4,Phylon,Road,No,All Season,3-7,74,6,68,retro
SH0876,Woodland Pro Trekking Shoes Navy,Woodland,Shoes,trekking shoes,Hiking,Women,Navy,Synthetic,Velcro,Slim,4420,10,3978.0,4.6,283,100,Medium,Medium,Low,Medium,571,8,Rubber,Trail,No,All Season,5-9,32,4,70,lightweight
SH0877,Adidas Lite Gym Trainers Maroon,Adidas,Shoes,gym trainers,Training,Women,Maroon,Canvas,Buckle,Slim,8913,15,7576.05,4.2,56,72,Medium,High,Medium,High,485,6,Rubber,Trail,No,All Season,4-8,185,11,54,everyday
SH0878,Liberty Flex School Shoes Red,Liberty,Shoes,school shoes,School,Girls,Red,PU,Slip-On,Regular,2807,5,2666.65,4.0,96,100,Low,Medium,High,Medium,533,12,Phylon,Indoor,No,All Season,1-5,160,1,75,lightweight
SH0879,Liberty Elite Oxfords Blue,Liberty,Shoes,oxfords,Formal,Men,Blue,Mesh,Buckle,Regular,2389,20,1911.2,4.1,35,91,High,Medium,Medium,Very High,698,10,EVA,Court,No,Summer,7-11,233,2,49,sporty
SH0880,Liberty Edge School Shoes Olive,Liberty,Shoes,school shoes,School,Girls,Olive,PU,Buckle,Regular,1665,25,1248.75,4.5,136,100,Medium,Medium,Low,Very High,372,10,Phylon,Court,Yes,All Season,2-6,64,7,66,lightweight
SH0881,Campus Edge School Shoes Pink,Campus,Shoes,school shoes,School,Girls,Pink,Knit,Elastic,Slim,2092,40,1255.2,4.5,41,64,Low,Low,Low,Medium,696,0,Foam,All-Purpose,Yes,All Season,3-7,214,9,53,everyday
SH0882,Woodland Pulse Casual Sneakers Black,Woodland,Shoes,casual sneakers,Casual,Women,Black,PU,Buckle,Regular,5078,25,3808.5,4.1,135,100,Low,Medium,Low,Medium,401,10,EVA,Road,Yes,Winter,5-9,127,2,58,retro
SH0883,Adidas Stride Gym Trainers Grey,Adidas,Shoes,gym trainers,Training,Unisex,Grey,Knit,Buckle,Regular,6272,25,4704.0,4.1,89,80,Low,High,Low,Medium,692,8,Foam,Court,No,All Season,5-9,215,4,80,everyday
SH0884,Campus Flow Walking Shoes Red,Campus,Shoes,walking shoes,Walking,Girls,Red,Leather,Lace-Up,Regular,1934,30,1353.8,3.6,390,100,High,Medium,Medium,Very High,659,10,EVA,Trail,Yes,All Season,3-7,75,9,72,lightweight
SH0885,Red Tape Lite Oxfords Tan,Red Tape,Shoes,oxfords,Formal,Boys,Tan,Synthetic,Buckle,Slim,3329,15,2829.65,4.6,212,100,Low,Medium,Medium,Medium,397,12,Phylon,Indoor,No,All Season,1-5,79,3,82,premium
SH0886,Skechers Move Trail Running Shoes Navy,Skechers,Shoes,trail running shoes,Running,Women,Navy,PU,Slip-On,Regular,5515,35,3584.75,3.7,71,85,Medium,Medium,Low,High,336,6,EVA,Indoor,Yes,All Season,5-9,98,11,55,retro
SH0887,ASICS Stride Cross Trainers Navy,ASICS,Shoes,cross trainers,Training,Unisex,Navy,Canvas,Slip-On,Wide,12760,15,10846.0,4.9,44,100,High,Medium,High,Medium,537,0,EVA,Court,No,All Season,5-9,96,4,67,everyday
SH0888,Under Armour Move Training Shoes Olive,Under Armour,Shoes,training shoes,Training,Men,Olive,PU,Slip-On,Slim,6488,30,4541.6,4.5,108,100,Medium,High,Low,Very High,366,10,Foam,Trail,Yes,Summer,7-11,41,2,48,lightweight
SH0889,Crocs Air Easy Slip-Ons Brown,Crocs,Shoes,easy slip-ons,Travel,Women,Brown,Knit,Lace-Up,Regular,2687,30,1880.9,3.8,82,100,Medium,Medium,Medium,High,549,10,Rubber,Indoor,No,Winter,4-7,191,7,64,everyday
SH0890,ASICS Edge Tennis Shoes Blue,ASICS,Shoes,tennis shoes,Tennis,Men,Blue,Synthetic,Buckle,Regular,12044,10,10839.6,4.4,79,78,Low,High,Medium,Very High,574,6,PU,All-Purpose,Yes,All Season,7-11,143,12,79,retro
SH0891,Nike Elite Training Shoes White,Nike,Shoes,training shoes,Training,Men,White,Mesh,Slip-On,Regular,6521,25,4890.75,4.1,87,54,Medium,High,Low,Very High,520,4,TPU,Court,No,Monsoon,8-12,106,7,82,rugged
SH0892,Bata Stride School Shoes Grey,Bata,Shoes,school shoes,School,Girls,Grey,Mesh,Elastic,Regular,2853,5,2710.35,3.9,128,100,Low,Medium,Medium,Very High,671,8,Rubber,Indoor,No,Summer,1-5,63,6,88,retro
SH0893,Crocs Pro Casual Loafers Blue,Crocs,Shoes,casual loafers,Casual,Unisex,Blue,PU,Velcro,Regular,2346,20,1876.8,4.4,144,100,Medium,Low,Medium,Very High,581,10,Phylon,Road,No,All Season,6-10,18,10,83,retro
SH0894,Bata Prime Walking Shoes Brown,Bata,Shoes,walking shoes,Walking,Boys,Brown,Rubberized knit,Slip-On,Regular,2614,35,1699.1,5.0,122,100,Medium,High,High,High,332,6,Foam,Trail,No,All Season,1-5,5,2,90,premium
SH0895,Crocs Prime Easy Slip-Ons Tan,Crocs,Shoes,easy slip-ons,Travel,Men,Tan,Mesh,Buckle,Regular,2027,10,1824.3,4.1,268,100,Max,Low,High,Medium,577,6,Rubber,Court,No,Summer,7-11,110,9,70,lightweight
SH0896,Reebok Air Gym Trainers Maroon,Reebok,Shoes,gym trainers,Training,Unisex,Maroon,PU,Elastic,Regular,4407,20,3525.6,4.2,196,100,High,High,High,Medium,694,8,EVA,Road,No,All Season,7-11,149,10,58,everyday
SH0897,New Balance Flow Retro Sneakers White,New Balance,Shoes,retro sneakers,Lifestyle,Men,White,Canvas,Buckle,Regular,7040,25,5280.0,3.8,75,96,Max,Low,High,High,504,8,Phylon,Indoor,No,All Season,6-10,174,6,61,retro
SH0898,Clarks Stride Walking Shoes Brown,Clarks,Shoes,walking shoes,Walking,Unisex,Brown,Leather,Buckle,Regular,8173,15,6947.05,4.2,113,100,High,Medium,Low,Very High,472,8,Rubber,Court,No,All Season,7-11,181,6,54,fashion
SH0899,ASICS Pulse Tennis Shoes Maroon,ASICS,Shoes,tennis shoes,Tennis,Unisex,Maroon,Knit,Slip-On,Regular,5839,50,2919.5,4.4,274,100,Medium,Medium,High,Medium,710,6,PU,Road,No,All Season,5-9,105,7,91,rugged
SH0900,Bata Flow School Shoes Red,Bata,Shoes,school shoes,School,Girls,Red,Synthetic,Elastic,Wide,3169,15,2693.65,3.8,159,100,Low,Low,High,Medium,489,8,Foam,Trail,No,All Season,2-6,51,9,58,retro
SH0901,Red Tape Air Comfort Walkers Brown,Red Tape,Shoes,comfort walkers,Walking,Men,Brown,Knit,Elastic,Regular,3116,35,2025.4,3.7,194,100,Medium,Medium,High,Medium,471,12,Foam,Trail,No,Summer,6-9,5,1,82,minimal
SH0902,Nike Max Retro Sneakers Black,Nike,Shoes,retro sneakers,Lifestyle,Women,Black,Mesh,Elastic,Regular,7533,25,5649.75,4.2,101,100,Medium,Low,Medium,High,632,6,Rubber,Court,Yes,Monsoon,5-9,192,8,42,everyday
SH0903,Woodland Edge Casual Loafers Maroon,Woodland,Shoes,casual loafers,Casual,Men,Maroon,Rubberized knit,Elastic,Regular,6804,5,6463.8,4.5,506,100,Max,Low,Low,Very High,798,6,Phylon,Road,No,Monsoon,8-12,177,11,63,everyday
SH0904,Under Armour Pulse Gym Trainers White,Under Armour,Shoes,gym trainers,Training,Women,White,Synthetic,Elastic,Regular,7873,20,6298.4,4.1,248,100,Medium,Medium,Medium,Very High,533,12,Phylon,Road,No,All Season,4-8,35,9,55,fashion
SH0905,Nike Air Gym Trainers Maroon,Nike,Shoes,gym trainers,Training,Women,Maroon,Mesh,Slip-On,Regular,8530,15,7250.5,4.2,250,100,Medium,High,Medium,High,463,12,Foam,Trail,No,All Season,4-8,93,6,59,lightweight
SH0906,Skechers Pro Walking Shoes Blue,Skechers,Shoes,walking shoes,Walking,Women,Blue,Synthetic,Buckle,Wide,5686,0,5686.0,4.4,72,100,Low,High,Medium,Medium,476,6,Phylon,Trail,No,All Season,6-10,117,8,48,everyday
SH0907,New Balance Flex Slip-On Walkers Pink,New Balance,Shoes,slip-on walkers,Walking,Women,Pink,PU,Velcro,Regular,6879,0,6879.0,4.1,101,100,High,Medium,Low,Very High,369,12,Phylon,Road,No,All Season,4-8,94,4,87,sporty
SH0908,Nike Prime Gym Trainers Navy,Nike,Shoes,gym trainers,Training,Men,Navy,Rubberized knit,Lace-Up,Wide,4674,20,3739.2,5.0,48,79,High,Medium,Medium,Medium,547,8,EVA,Trail,No,All Season,8-12,164,6,27,lightweight
SH0909,Bata Lite Oxfords Red,Bata,Shoes,oxfords,Formal,Women,Red,Mesh,Slip-On,Regular,4720,20,3776.0,3.7,24,45,High,Low,Low,High,565,8,Foam,Trail,No,All Season,4-8,173,1,85,minimal
SH0910,Puma Pulse Gym Trainers Grey,Puma,Shoes,gym trainers,Training,Men,Grey,PU,Slip-On,Regular,5428,30,3799.6,4.7,347,100,Low,Medium,Medium,Very High,499,4,Phylon,Road,No,All Season,8-12,5,10,50,lightweight
SH0911,Fila Prime Lifestyle Sneakers Grey,Fila,Shoes,lifestyle sneakers,Lifestyle,Men,Grey,Synthetic,Elastic,Regular,3748,30,2623.6,4.1,217,100,Low,Medium,Low,Very High,692,8,Rubber,Indoor,Yes,All Season,7-11,109,1,84,lightweight
SH0912,Vans Move Lifestyle Sneakers Navy,Vans,Shoes,lifestyle sneakers,Lifestyle,Women,Navy,Synthetic,Buckle,Regular,4894,25,3670.5,4.5,104,100,Low,Medium,Low,High,544,8,EVA,Trail,No,All Season,4-8,33,6,55,rugged
SH0913,Nike Elite Trail Running Shoes Tan,Nike,Shoes,trail running shoes,Running,Women,Tan,Knit,Velcro,Wide,6892,25,5169.0,4.6,97,88,Medium,Medium,Medium,High,278,12,Foam,Court,No,Summer,6-10,170,3,78,retro
SH0914,Mochi Lite Wedges Blue,Mochi,Shoes,wedges,Heels,Women,Blue,Mesh,Buckle,Regular,3536,25,2652.0,3.6,62,68,Medium,Medium,Low,High,405,8,Foam,Road,No,All Season,4-8,168,12,67,retro
SH0915,Bata Pulse Comfort Walkers Red,Bata,Shoes,comfort walkers,Walking,Women,Red,Mesh,Velcro,Regular,3636,25,2727.0,3.7,125,94,High,Medium,Medium,High,524,8,PU,Trail,No,Summer,6-10,98,6,74,premium
SH0916,Red Tape Pulse Canvas Shoes Beige,Red Tape,Shoes,canvas shoes,Casual,Unisex,Beige,Mesh,Slip-On,Regular,4459,5,4236.05,4.2,123,100,Medium,Medium,Medium,High,638,4,Rubber,All-Purpose,No,All Season,6-10,130,10,72,lightweight
SH0917,Nike Prime Basketball Shoes Red,Nike,Shoes,basketball shoes,Basketball,Girls,Red,Rubberized knit,Lace-Up,Slim,2918,20,2334.4,4.3,128,100,Medium,Low,Medium,Very High,618,4,PU,Indoor,No,All Season,2-6,42,4,91,everyday
SH0918,Fila Elite Road Running Shoes Beige,Fila,Shoes,road running shoes,Running,Women,Beige,Rubberized knit,Buckle,Wide,3899,25,2924.25,3.8,55,100,Low,High,Low,Medium,508,10,Rubber,Road,No,Summer,6-10,128,8,55,retro
SH0919,Adidas Flex Gym Trainers Grey,Adidas,Shoes,gym trainers,Training,Women,Grey,PU,Velcro,Regular,4285,30,2999.5,4.7,256,100,High,Medium,Medium,Very High,302,6,Rubber,Road,No,All Season,5-9,82,12,17,everyday
SH0920,Converse Move Lifestyle Sneakers Olive,Converse,Shoes,lifestyle sneakers,Lifestyle,Men,Olive,Mesh,Elastic,Wide,3030,5,2878.5,4.2,79,76,Low,Medium,Medium,Medium,713,8,Phylon,Road,No,All Season,8-12,103,9,74,rugged
SH0921,Reebok Stride Gym Trainers Tan,Reebok,Shoes,gym trainers,Training,Men,Tan,Knit,Lace-Up,Wide,1960,20,1568.0,4.2,37,100,Max,High,Medium,High,491,10,PU,Trail,No,All Season,7-11,167,10,48,lightweight
SH0922,Converse Flex Street Sneakers Blue,Converse,Shoes,street sneakers,Lifestyle,Men,Blue,Synthetic,Buckle,Regular,3974,15,3377.9,3.4,125,99,Medium,Low,Medium,Medium,575,8,EVA,Trail,No,All Season,7-11,178,2,45,lightweight
SH0923,Skechers Edge Street Sneakers Navy,Skechers,Shoes,street sneakers,Lifestyle,Men,Navy,PU,Slip-On,Regular,3360,20,2688.0,3.8,43,100,Low,Low,Low,High,604,8,Rubber,All-Purpose,No,All Season,8-12,78,2,67,retro
SH0924,Nike Flow Lifestyle Sneakers White,Nike,Shoes,lifestyle sneakers,Lifestyle,Men,White,Canvas,Buckle,Wide,3653,30,2557.1,4.1,151,100,Low,High,Medium,Very High,592,0,Rubber,Indoor,No,All Season,6-10,168,4,49,sporty
SH0925,Adidas Elite Football Boots Tan,Adidas,Shoes,football boots,Football,Men,Tan,Leather,Buckle,Regular,6745,30,4721.5,4.0,102,100,High,High,Low,High,430,6,EVA,Indoor,No,All Season,6-10,127,1,22,sporty
SH0926,Skechers Prime Trail Running Shoes Pink,Skechers,Shoes,trail running shoes,Running,Unisex,Pink,PU,Lace-Up,Regular,6663,35,4330.95,4.6,52,96,Medium,Medium,High,Very High,322,4,Foam,Court,No,Summer,6-10,137,6,77,everyday
SH0927,Adidas Flex Training Shoes Grey,Adidas,Shoes,training shoes,Training,Women,Grey,Mesh,Buckle,Wide,4161,30,2912.7,4.1,162,100,Max,High,High,Very High,564,6,PU,Indoor,No,Summer,5-9,106,9,39,fashion
SH0928,Bata Edge Comfort Walkers Olive,Bata,Shoes,comfort walkers,Walking,Unisex,Olive,Knit,Slip-On,Regular,3999,0,3999.0,4.2,52,100,Medium,Medium,Low,High,641,12,PU,All-Purpose,No,All Season,5-9,159,11,46,sporty
SH0929,Bata Move Walking Shoes Navy,Bata,Shoes,walking shoes,Walking,Women,Navy,Rubberized knit,Velcro,Regular,3732,20,2985.6,4.6,94,100,High,High,Low,Medium,555,0,Rubber,Court,Yes,All Season,6-10,193,1,43,rugged
SH0930,Nike Move Training Shoes Grey,Nike,Shoes,training shoes,Training,Men,Grey,PU,Lace-Up,Regular,3489,20,2791.2,4.6,83,100,Medium,Medium,Low,High,721,0,PU,Trail,No,Summer,8-12,149,3,42,everyday
SH0931,Fila Stride Retro Sneakers Navy,Fila,Shoes,retro sneakers,Lifestyle,Men,Navy,Leather,Buckle,Wide,5648,10,5083.2,4.5,58,95,Medium,Low,Low,Very High,853,4,PU,Trail,No,All Season,6-9,128,1,52,lightweight
SH0932,Nike Elite Lifestyle Sneakers Black,Nike,Shoes,lifestyle sneakers,Lifestyle,Men,Black,Mesh,Buckle,Regular,6233,30,4363.1,3.3,126,96,Medium,Low,High,High,746,8,Phylon,Trail,Yes,All Season,6-9,115,2,58,rugged
SH0933,Liberty Air Oxfords Tan,Liberty,Shoes,oxfords,Formal,Men,Tan,Synthetic,Slip-On,Regular,3049,25,2286.75,4.3,78,100,Low,Low,Low,Very High,790,6,Phylon,Road,Yes,All Season,7-11,121,3,50,rugged
SH0934,Bata Prime Comfort Walkers Olive,Bata,Shoes,comfort walkers,Walking,Men,Olive,Synthetic,Lace-Up,Regular,3289,30,2302.3,4.7,239,100,Medium,Low,Low,Very High,641,10,Rubber,All-Purpose,No,Monsoon,6-10,169,3,47,fashion
SH0935,ASICS Flex Trail Running Shoes Grey,ASICS,Shoes,trail running shoes,Running,Men,Grey,Leather,Slip-On,Wide,6892,25,5169.0,3.8,121,57,High,Medium,Medium,Very High,618,4,Foam,Road,No,All Season,6-10,14,5,61,retro
SH0936,Bata Pro Comfort Walkers Tan,Bata,Shoes,comfort walkers,Walking,Boys,Tan,PU,Buckle,Regular,2605,20,2084.0,3.6,56,92,Medium,Low,Medium,High,648,10,EVA,All-Purpose,Yes,Monsoon,3-7,154,9,64,lightweight
SH0937,Adidas Max Street Sneakers Olive,Adidas,Shoes,street sneakers,Lifestyle,Women,Olive,Leather,Buckle,Regular,6355,5,6037.25,3.9,81,70,Low,Medium,Low,Very High,642,10,TPU,Court,No,Monsoon,4-7,113,12,85,lightweight
SH0938,Puma Elite Retro Sneakers Olive,Puma,Shoes,retro sneakers,Lifestyle,Boys,Olive,Canvas,Slip-On,Regular,6342,20,5073.6,4.1,255,100,Medium,Low,Low,High,644,6,PU,Road,No,All Season,1-5,208,2,64,rugged
SH0939,New Balance Stride Street Sneakers Brown,New Balance,Shoes,street sneakers,Lifestyle,Men,Brown,Leather,Lace-Up,Regular,10096,25,7572.0,4.1,115,100,Medium,Medium,High,High,907,10,Rubber,Trail,No,All Season,8-12,112,6,41,retro
SH0940,New Balance Air Slip-On Walkers Black,New Balance,Shoes,slip-on walkers,Walking,Girls,Black,Synthetic,Lace-Up,Regular,6243,5,5930.85,4.3,223,100,Max,Medium,Low,Medium,283,6,Phylon,All-Purpose,No,All Season,2-6,59,12,69,everyday
SH0941,Mochi Flex Oxfords Black,Mochi,Shoes,oxfords,Formal,Unisex,Black,Mesh,Lace-Up,Regular,3269,25,2451.75,4.3,82,75,Medium,Medium,High,Very High,881,8,Phylon,Trail,No,All Season,6-10,215,2,66,lightweight
SH0942,Converse Pro Street Sneakers White,Converse,Shoes,street sneakers,Lifestyle,Girls,White,Leather,Slip-On,Wide,4190,30,2933.0,3.9,120,100,Low,Medium,High,High,485,10,PU,Indoor,No,All Season,3-7,49,7,91,everyday
SH0943,Reebok Flex Walking Shoes Olive,Reebok,Shoes,walking shoes,Walking,Girls,Olive,Synthetic,Velcro,Regular,1951,10,1755.9,4.7,69,96,Low,Low,Medium,Very High,310,4,Foam,All-Purpose,No,All Season,3-7,14,8,96,minimal
SH0944,Crocs Edge Walking Shoes Olive,Crocs,Shoes,walking shoes,Walking,Unisex,Olive,Canvas,Velcro,Regular,2797,30,1957.9,4.5,133,100,Low,Medium,High,Medium,631,4,Phylon,Indoor,Yes,All Season,6-10,17,5,50,retro
SH0945,Reebok Air Comfort Walkers Red,Reebok,Shoes,comfort walkers,Walking,Women,Red,Synthetic,Velcro,Wide,3215,30,2250.5,4.3,160,100,Medium,Low,Low,Medium,595,10,Rubber,All-Purpose,No,Monsoon,5-9,46,9,100,lightweight
SH0946,New Balance Air Retro Sneakers Navy,New Balance,Shoes,retro sneakers,Lifestyle,Girls,Navy,Rubberized knit,Buckle,Regular,7216,15,6133.6,4.6,521,100,Medium,Medium,Low,Medium,583,12,Rubber,All-Purpose,No,All Season,1-5,106,5,22,everyday
SH0947,Reebok Max Road Running Shoes White,Reebok,Shoes,road running shoes,Running,Men,White,Mesh,Lace-Up,Wide,4778,5,4539.1,4.2,62,56,Medium,Low,High,Medium,517,10,EVA,Court,Yes,All Season,6-9,142,1,91,fashion
SH0948,Adidas Edge Road Running Shoes Navy,Adidas,Shoes,road running shoes,Running,Women,Navy,Knit,Velcro,Regular,6549,30,4584.3,3.7,137,100,Low,Low,Medium,High,450,6,PU,Road,No,All Season,4-8,74,11,51,fashion
SH0949,Adidas Pulse Street Sneakers Black,Adidas,Shoes,street sneakers,Lifestyle,Unisex,Black,Synthetic,Buckle,Regular,6329,20,5063.2,3.7,75,92,Low,High,Medium,High,547,0,Phylon,Indoor,No,All Season,5-9,54,3,97,fashion
SH0950,Fila Pulse Gym Trainers Black,Fila,Shoes,gym trainers,Training,Boys,Black,Mesh,Lace-Up,Regular,3337,20,2669.6,3.9,350,100,Low,Medium,High,High,525,6,Foam,All-Purpose,No,Summer,3-7,63,2,84,sporty
SH0951,Adidas Elite Lifestyle Sneakers Navy,Adidas,Shoes,lifestyle sneakers,Lifestyle,Unisex,Navy,PU,Slip-On,Regular,6113,25,4584.75,4.1,58,100,Max,Medium,Medium,High,497,8,Rubber,All-Purpose,No,All Season,6-10,87,2,97,retro
SH0952,Fila Air Cross Trainers Red,Fila,Shoes,cross trainers,Training,Boys,Red,PU,Velcro,Regular,5652,40,3391.2,4.2,122,100,High,Medium,Medium,High,227,10,PU,Road,No,All Season,2-6,82,5,80,sporty
SH0953,Fila Flow Trail Running Shoes Maroon,Fila,Shoes,trail running shoes,Running,Men,Maroon,Leather,Buckle,Regular,3384,30,2368.8,3.9,41,80,Max,Low,Low,High,618,8,Rubber,Court,No,All Season,8-12,143,7,77,lightweight
SH0954,Under Armour Move Training Shoes Maroon,Under Armour,Shoes,training shoes,Training,Men,Maroon,Synthetic,Slip-On,Regular,6475,15,5503.75,4.3,108,100,Low,Low,Low,Very High,427,10,Foam,Road,No,All Season,8-12,166,3,65,lightweight
SH0955,Bata Flex Comfort Walkers Brown,Bata,Shoes,comfort walkers,Walking,Men,Brown,Leather,Lace-Up,Regular,2371,10,2133.9,4.0,79,100,Low,Low,Low,Medium,576,4,EVA,Court,No,All Season,6-10,162,1,64,everyday
SH0956,Reebok Flex Comfort Walkers Grey,Reebok,Shoes,comfort walkers,Walking,Women,Grey,Synthetic,Lace-Up,Slim,4331,10,3897.9,4.0,52,55,High,Medium,Low,Medium,359,8,PU,Road,No,Winter,6-10,78,1,73,rugged
SH0957,Nike Lite Road Running Shoes Tan,Nike,Shoes,road running shoes,Running,Men,Tan,PU,Slip-On,Regular,5656,30,3959.2,4.4,143,100,High,Medium,Medium,High,461,12,Foam,Court,No,All Season,6-10,179,3,85,rugged
SH0958,Campus Prime Road Running Shoes Red,Campus,Shoes,road running shoes,Running,Women,Red,PU,Buckle,Wide,1816,15,1543.6,4.6,89,69,Medium,Medium,Low,Medium,313,6,TPU,Indoor,No,All Season,4-7,36,3,60,minimal
SH0959,New Balance Flow Trail Running Shoes Tan,New Balance,Shoes,trail running shoes,Running,Men,Tan,Synthetic,Lace-Up,Slim,6533,25,4899.75,4.2,276,100,Medium,High,Low,Medium,763,4,PU,All-Purpose,No,All Season,8-12,184,10,90,retro
SH0960,New Balance Pro Race-Day Shoes Blue,New Balance,Shoes,race-day shoes,Running,Men,Blue,PU,Lace-Up,Regular,7895,25,5921.25,3.5,137,100,Medium,High,High,Medium,643,8,Foam,Road,No,All Season,8-12,115,9,96,sporty
SH0961,Under Armour Pro Road Running Shoes Navy,Under Armour,Shoes,road running shoes,Running,Boys,Navy,Knit,Buckle,Wide,9197,30,6437.9,4.6,125,76,Medium,High,Medium,Medium,353,8,EVA,Trail,No,All Season,2-6,90,8,86,premium
SH0962,Campus Pulse Road Running Shoes Maroon,Campus,Shoes,road running shoes,Running,Women,Maroon,Mesh,Elastic,Wide,2161,30,1512.7,3.8,346,100,Max,Medium,High,Very High,386,12,EVA,All-Purpose,No,All Season,5-9,66,1,67,rugged
SH0963,Adidas Move Race-Day Shoes Red,Adidas,Shoes,race-day shoes,Running,Women,Red,PU,Slip-On,Regular,6850,20,5480.0,4.4,175,100,Medium,Medium,Low,High,277,8,Rubber,Indoor,No,All Season,4-8,296,2,46,retro
SH0964,Vans Stride Casual Sneakers White,Vans,Shoes,casual sneakers,Casual,Men,White,Leather,Lace-Up,Regular,4287,30,3000.9,3.7,34,58,Medium,Medium,Medium,Very High,712,6,PU,Trail,No,All Season,6-10,64,6,47,rugged
SH0965,Nike Air Basketball Shoes Red,Nike,Shoes,basketball shoes,Basketball,Boys,Red,Rubberized knit,Buckle,Regular,5286,15,4493.1,4.1,186,100,Max,Medium,Medium,High,327,6,Phylon,Indoor,No,Winter,1-5,104,2,71,sporty
SH0966,Mochi Pro Casual Loafers Navy,Mochi,Shoes,casual loafers,Casual,Boys,Navy,Knit,Velcro,Slim,1532,30,1072.4,4.3,140,100,Medium,Low,Medium,Medium,536,10,EVA,Road,No,All Season,2-6,129,7,79,premium
SH0967,ASICS Stride Tennis Shoes Brown,ASICS,Shoes,tennis shoes,Tennis,Unisex,Brown,PU,Buckle,Regular,8681,15,7378.85,4.8,22,100,Medium,Medium,Low,High,848,10,TPU,Indoor,No,All Season,7-11,248,11,70,rugged
SH0968,Nike Flow Trail Running Shoes Grey,Nike,Shoes,trail running shoes,Running,Men,Grey,Synthetic,Slip-On,Wide,4941,20,3952.8,4.2,101,66,Medium,Low,Low,Very High,688,8,Phylon,Indoor,No,All Season,7-11,49,7,45,sporty
SH0969,Mochi Edge Formal Loafers Red,Mochi,Shoes,formal loafers,Formal,Women,Red,Rubberized knit,Slip-On,Regular,4197,5,3987.15,4.3,177,100,Low,Low,Medium,High,732,10,EVA,Indoor,No,All Season,5-9,192,9,65,fashion
SH0970,Skechers Max Walking Shoes Brown,Skechers,Shoes,walking shoes,Walking,Boys,Brown,Suede,Buckle,Regular,5161,20,4128.8,4.4,74,100,Medium,Medium,Low,High,573,6,Phylon,Road,No,All Season,1-5,52,4,45,everyday
SH0971,Campus Pulse School Shoes Maroon,Campus,Shoes,school shoes,School,Girls,Maroon,Mesh,Velcro,Regular,1959,20,1567.2,4.0,185,100,Medium,High,High,High,744,4,PU,Court,No,Summer,2-6,107,8,90,premium
SH0972,Puma Flex Training Shoes Black,Puma,Shoes,training shoes,Training,Women,Black,Knit,Elastic,Regular,6584,10,5925.6,4.1,235,100,High,Medium,High,Very High,698,6,TPU,All-Purpose,No,Summer,6-10,65,2,22,everyday
SH0973,Under Armour Elite Trail Running Shoes Tan,Under Armour,Shoes,trail running shoes,Running,Unisex,Tan,Mesh,Slip-On,Regular,6154,25,4615.5,4.2,52,100,Medium,Medium,Medium,Medium,633,0,Rubber,Road,No,All Season,7-11,97,7,41,retro
SH0974,Fila Stride Road Running Shoes Navy,Fila,Shoes,road running shoes,Running,Men,Navy,Suede,Elastic,Slim,2634,5,2502.3,3.9,22,49,Low,High,High,Medium,378,8,TPU,All-Purpose,No,All Season,6-10,130,1,29,rugged
SH0975,Skechers Max Slip-On Walkers Black,Skechers,Shoes,slip-on walkers,Walking,Boys,Black,PU,Lace-Up,Wide,5556,15,4722.6,4.0,401,100,Medium,Low,Low,Very High,581,10,TPU,Court,No,Monsoon,2-6,67,10,75,rugged
SH0976,Hush Puppies Air Walking Shoes Beige,Hush Puppies,Shoes,walking shoes,Walking,Women,Beige,Mesh,Buckle,Slim,4137,15,3516.45,3.7,98,97,Medium,Low,High,High,352,6,Rubber,All-Purpose,No,Winter,4-7,93,12,72,lightweight
SH0977,Adidas Prime Road Running Shoes White,Adidas,Shoes,road running shoes,Running,Boys,White,PU,Slip-On,Regular,3802,20,3041.6,4.2,130,97,Low,High,Medium,High,400,10,TPU,Court,No,All Season,2-6,175,3,33,rugged
